order_id	quantity	item_name	choice_description	item_price	date
1001	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]	$8.99 	2025-11-16
1001	1	Canned Soda	[Coca Cola]	$1.09 	2025-11-16
1002	1	Barbacoa Burrito	[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-09-24
1002	1	Side of Chips		$1.69 	2025-09-24
1003	1	Carnitas Burrito	[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-06-29
1003	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-06-29
1004	2	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Pinto Beans, Sour Cream, Cheese, Guacamole]]	$21.96 	2025-08-30
1005	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]	$8.75 	2025-10-11
1005	1	Chips		$2.15 	2025-10-11
1005	1	Canned Soft Drink	[Coke]	$1.25 	2025-10-11
1006	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Sour Cream, Lettuce]]	$8.75 	2025-03-21
1006	1	Veggie Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-03-21
1006	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-03-21
1006	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-03-21
1006	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-03-21
1006	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 	2025-03-21
1006	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]	$11.25 	2025-03-21
1006	1	Chips		$2.15 	2025-03-21
1007	1	Carnitas Bowl	[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese]]	$8.99 	2025-01-03
1007	1	Canned Soda	[Diet Dr. Pepper]	$1.09 	2025-01-03
1007	1	Side of Chips		$1.69 	2025-01-03
1008	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]	$8.75 	2025-10-17
1008	1	Chips		$2.15 	2025-10-17
1008	1	Canned Soft Drink	[Sprite]	$1.25 	2025-10-17
1009	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 	2025-05-07
1009	1	Canned Soda	[Diet Coke]	$1.09 	2025-05-07
1009	1	Bottled Water		$1.09 	2025-05-07
1009	1	Side of Chips		$1.69 	2025-05-07
1010	1	Carnitas Bowl	[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Cheese, Guacamole]]	$11.48 	2025-02-24
1010	1	Chicken Bowl	[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]	$8.49 	2025-02-24
1010	1	Chicken Crispy Tacos	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]	$8.49 	2025-02-24
1010	2	Chips and Tomatillo-Red Chili Salsa		$4.78 	2025-02-24
1011	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Lettuce, Sour Cream, Cheese, Rice]]	$9.25 	2025-03-21
1011	1	Canned Soft Drink	[Coke]	$1.25 	2025-03-21
1011	1	Canned Soft Drink	[Coke]	$1.25 	2025-03-21
1011	1	Canned Soft Drink	[Coke]	$1.25 	2025-03-21
1012	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-09-17
1012	1	Chicken Crispy Tacos	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-09-17
1013	1	Carnitas Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-10-18
1013	1	Chips and Guacamole		$4.45 	2025-10-18
1013	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-10-18
1013	1	Chips and Guacamole		$4.45 	2025-10-18
1014	1	Steak Burrito	[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]	$8.99 	2026-01-21
1014	1	Canned Soda	[Coca Cola]	$1.09 	2026-01-21
1015	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Cheese, Guacamole, Lettuce]]	$11.25 	2025-02-26
1015	1	Chips		$2.15 	2025-02-26
1016	1	Veggie Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-01-16
1016	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]	$9.25 	2025-01-16
1016	1	Carnitas Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-01-16
1017	1	Veggie Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.25 	2026-01-23
1017	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]	$11.25 	2026-01-23
1018	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream]]	$9.25 	2025-09-16
1018	1	Chips and Fresh Tomato Salsa		$2.95 	2025-09-16
1019	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-03-03
1019	1	Chips and Guacamole		$4.45 	2025-03-03
1020	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-08-04
1020	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-08-04
1020	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-08-04
1021	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]	$11.25 	2026-01-22
1021	1	Bottled Water		$1.50 	2026-01-22
1022	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Guacamole]]	$10.98 	2025-01-31
1023	2	Chicken Bowl	[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies]]	$16.98 	2025-09-15
1024	2	Carnitas Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]	$18.50 	2025-03-27
1025	1	Chicken Bowl	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]	$10.98 	2025-08-10
1025	1	Chips and Guacamole		$3.99 	2025-08-10
1025	1	Canned Soda	[Mountain Dew]	$1.09 	2025-08-10
1026	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$9.25 	2025-01-11
1026	1	Carnitas Burrito	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-01-11
1026	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]	$8.75 	2025-01-11
1026	1	Chips and Guacamole		$4.45 	2025-01-11
1027	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$17.50 	2025-06-13
1028	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-12-25
1028	1	Chips and Guacamole		$4.45 	2025-12-25
1029	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 	2025-11-30
1029	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-11-30
1029	1	Chips and Guacamole		$4.45 	2025-11-30
1030	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Cheese]]	$9.25 	2026-01-05
1030	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$8.75 	2026-01-05
1030	1	Chicken Bowl	[Tomatillo Red Chili Salsa, Fajita Vegetables]	$8.75 	2026-01-05
1031	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]	$17.50 	2025-11-20
1031	1	Chips and Guacamole		$4.45 	2025-11-20
1032	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]	$9.39 	2025-10-28
1032	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-10-28
1032	1	Chips and Roasted Chili Corn Salsa		$2.95 	2025-10-28
1033	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole, Lettuce]]	$11.25 	2025-10-07
1033	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce]]	$8.75 	2025-10-07
1033	1	Veggie Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 	2025-10-07
1034	1	Chicken Bowl	[Fresh Tomato Salsa, [Sour Cream, Fajita Vegetables, Rice, Guacamole, Cheese]]	$11.25 	2025-08-26
1034	1	Chips		$2.15 	2025-08-26
1035	2	Chips and Guacamole		$8.90 	2025-10-22
1035	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-10-22
1035	1	Carnitas Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.89 	2025-10-22
1036	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 	2025-11-08
1037	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-11-26
1037	1	Chips and Guacamole		$4.45 	2025-11-26
1038	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-12-03
1038	1	Chicken Salad Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]	$11.25 	2025-12-03
1039	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce]]	$8.49 	2025-06-20
1039	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Fajita Veggies, Guacamole]]	$10.98 	2025-06-20
1040	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Lettuce]]	$8.49 	2025-08-12
1040	1	Izze	[Clementine]	$3.39 	2025-08-12
1041	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]	$9.25 	2026-01-18
1041	1	Chicken Bowl	[Tomatillo Red Chili Salsa, Rice]	$8.75 	2026-01-18
1041	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2026-01-18
1042	2	Bottled Water		$3.00 	2025-08-17
1042	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Black Beans, Sour Cream, Cheese, Lettuce]]	$9.39 	2025-08-17
1043	1	Steak Burrito	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Guacamole]]	$11.75 	2025-10-06
1043	1	Chips and Fresh Tomato Salsa		$2.95 	2025-10-06
1044	1	Bottled Water		$1.50 	2025-04-19
1044	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]	$11.25 	2025-04-19
1044	1	Steak Crispy Tacos	[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]	$11.75 	2025-04-19
1045	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]	$8.75 	2025-08-09
1045	1	Chips		$2.15 	2025-08-09
1045	1	Bottled Water		$1.50 	2025-08-09
1046	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Lettuce]]	$8.49 	2025-05-17
1046	1	Izze	[Clementine]	$3.39 	2025-05-17
1047	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-01-04
1047	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-01-04
1048	2	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$17.50 	2025-10-08
1049	1	Veggie Burrito	[Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole]]	$11.25 	2025-05-27
1049	1	Canned Soft Drink	[Nestea]	$1.25 	2025-05-27
1050	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]	$8.75 	2025-12-31
1050	1	Chips and Tomatillo Green Chili Salsa		$2.95 	2025-12-31
1050	1	Canned Soft Drink	[Lemonade]	$1.25 	2025-12-31
1051	1	Chicken Burrito	[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-12-02
1051	1	Steak Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.75 	2025-12-02
1051	3	Chips and Guacamole		$13.35 	2025-12-02
1051	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-12-02
1051	1	Carnitas Bowl	[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-12-02
1052	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]	$11.25 	2025-10-30
1052	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-10-30
1052	1	Chips and Guacamole		$4.45 	2025-10-30
1052	1	Chicken Crispy Tacos	[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole]]	$11.25 	2025-10-30
1053	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-03-24
1053	1	Nantucket Nectar	[Pineapple Orange Banana]	$3.39 	2025-03-24
1054	1	Steak Soft Tacos	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 	2025-12-12
1054	1	Chips and Tomatillo Green Chili Salsa		$2.95 	2025-12-12
1055	2	Chips and Tomatillo-Green Chili Salsa		$4.78 	2026-01-05
1055	1	Chips and Fresh Tomato Salsa		$2.39 	2026-01-05
1055	1	Chips and Guacamole		$3.99 	2026-01-05
1056	1	Steak Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 	2026-01-22
1056	1	Barbacoa Burrito	[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.99 	2026-01-22
1057	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-11-07
1057	1	Chicken Soft Tacos	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-11-07
1057	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]	$8.75 	2025-11-07
1058	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-04-28
1058	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-04-28
1058	1	Chips and Guacamole		$4.45 	2025-04-28
1059	1	Barbacoa Bowl	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$9.25 	2025-05-04
1059	1	Chicken Crispy Tacos	[Tomatillo Red Chili Salsa, [Rice, Cheese]]	$8.75 	2025-05-04
1059	1	Chips and Guacamole		$4.45 	2025-05-04
1060	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Lettuce]]	$8.49 	2025-02-23
1060	1	Chicken Soft Tacos	[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-02-23
1061	1	Chicken Bowl	[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Sour Cream, Guacamole]]	$10.98 	2025-12-22
1062	1	Veggie Bowl	[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]	$10.98 	2025-11-17
1062	1	Chips and Guacamole		$3.99 	2025-11-17
1063	1	Steak Burrito	[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-10-04
1063	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-10-04
1064	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]	$11.75 	2026-01-11
1064	1	Chips and Guacamole		$4.45 	2026-01-11
1064	1	Bottled Water		$1.50 	2026-01-11
1064	1	Canned Soft Drink	[Sprite]	$1.25 	2026-01-11
1065	1	Chicken Burrito	[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Lettuce]]	$8.49 	2025-03-07
1065	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-03-07
1066	1	Veggie Salad Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]	$8.75 	2025-03-28
1066	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-03-28
1067	1	Veggie Burrito	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]	$8.75 	2025-10-10
1067	1	Carnitas Burrito	[Fresh Tomato Salsa, [Cheese, Lettuce]]	$9.25 	2025-10-10
1068	1	Chicken Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]	$8.75 	2025-10-21
1068	1	Chips and Fresh Tomato Salsa		$2.95 	2025-10-21
1068	1	Canned Soft Drink	[Diet Coke]	$1.25 	2025-10-21
1069	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]]	$11.25 	2025-10-11
1069	1	Bottled Water		$1.50 	2025-10-11
1070	1	Chicken Burrito	[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole, Rice]]	$11.25 	2025-08-21
1070	1	Chips and Guacamole		$4.45 	2025-08-21
1070	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]	$9.25 	2025-08-21
1070	1	Chicken Soft Tacos	[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]	$8.75 	2025-08-21
1071	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-04-24
1071	1	Carnitas Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-04-24
1071	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-04-24
1071	1	Chips and Guacamole		$4.45 	2025-04-24
1071	1	Bottled Water		$1.50 	2025-04-24
1072	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]	$8.75 	2025-04-28
1072	1	Chicken Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]	$8.75 	2025-04-28
1073	1	Chicken Burrito	[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-12-03
1073	1	Side of Chips		$1.69 	2025-12-03
1074	1	Chicken Bowl	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]	$8.75 	2026-01-18
1074	1	Chips		$2.15 	2026-01-18
1074	1	Barbacoa Burrito	[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]	$9.25 	2026-01-18
1074	1	Chips		$2.15 	2026-01-18
1075	1	Bottled Water		$1.50 	2025-11-25
1075	1	Chicken Bowl	[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]	$11.25 	2025-11-25
1076	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]	$11.75 	2025-09-10
1076	1	Chips		$2.15 	2025-09-10
1076	1	6 Pack Soft Drink	[Coke]	$6.49 	2025-09-10
1077	1	Steak Burrito	[Roasted Chili Corn Salsa, [Cheese, Black Beans, Lettuce]]	$9.25 	2025-02-08
1077	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa, [Cheese, Lettuce]]	$9.25 	2025-02-08
1078	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-10-20
1078	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-10-20
1079	1	Barbacoa Burrito	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 	2025-07-04
1079	1	Carnitas Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]	$11.75 	2025-07-04
1080	1	Steak Burrito	[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2026-01-05
1080	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2026-01-05
1081	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-09-20
1081	1	Chips		$2.15 	2025-09-20
1081	1	Canned Soft Drink	[Nestea]	$1.25 	2025-09-20
1082	1	Carnitas Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-01-19
1082	1	Steak Bowl	[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]	$9.25 	2025-01-19
1082	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole, Lettuce]]	$11.25 	2025-01-19
1083	1	Chicken Salad Bowl	[Roasted Chili Corn Salsa, [Cheese, Lettuce]]	$8.75 	2025-02-21
1083	2	Chips and Fresh Tomato Salsa		$5.90 	2025-02-21
1084	1	Chicken Burrito	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-08-10
1084	1	Chips and Guacamole		$4.45 	2025-08-10
1085	1	Steak Soft Tacos	[Fresh Tomato Salsa, Sour Cream]	$9.25 	2025-11-03
1085	1	Carnitas Bowl	[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]	$9.25 	2025-11-03
1085	1	Chips and Guacamole		$4.45 	2025-11-03
1086	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]	$11.25 	2025-02-13
1086	1	Chips and Guacamole		$4.45 	2025-02-13
1087	1	Chicken Burrito	[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.25 	2025-12-04
1087	1	Chicken Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]	$8.75 	2025-12-04
1087	1	Chips		$2.15 	2025-12-04
1088	1	Steak Salad Bowl	[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]	$11.89 	2025-12-18
1088	1	Chicken Bowl	[Fresh Tomato Salsa, [Pinto Beans, Cheese, Guacamole]]	$11.25 	2025-12-18
1089	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]	$8.75 	2025-05-18
1089	1	Chips and Tomatillo Red Chili Salsa		$2.95 	2025-05-18
1089	1	Bottled Water		$1.50 	2025-05-18
1090	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]]	$8.75 	2025-01-08
1090	2	Chips		$4.30 	2025-01-08
1091	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]	$8.75 	2025-08-02
1091	1	Chicken Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]	$11.25 	2025-08-02
1091	1	Barbacoa Bowl	[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]	$11.75 	2025-08-02
1092	1	Steak Bowl	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]	$11.75 	2025-10-10
1092	1	Chips		$2.15 	2025-10-10
1092	1	Chicken Burrito	[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]	$11.25 	2025-10-10
1093	1	Steak Bowl	[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]	$8.99 	2025-09-26
1093	1	Bottled Water		$1.09 	2025-09-26
1094	1	Veggie Burrito	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 	2025-01-17
1094	1	Veggie Salad	[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]	$8.49 	2025-01-17
1095	1	Chicken Burrito	[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]	$8.49 	2025-11-19
1095	1	Izze	[Blackberry]	$3.39 	2025-11-19
1095	1	Steak Burrito	[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese]]	$8.99 	2025-11-19
